article_no,gender,category,price,size,brand,name,url
zalando/ZAF84B000-K11,boy,bottoms/underwear,329,110-116,zalando essentials kids,2 PACK  - Pyjamas - peacoat/wintermoss,https://www.zalando.se/zalando-essentials-kids-2-pack-pyjamas-peacoatwintermoss-zaf84b000-k11.html
zalando/ZAF84B000-K11,boy,bottoms/underwear,329,122-128,zalando essentials kids,2 PACK  - Pyjamas - peacoat/wintermoss,https://www.zalando.se/zalando-essentials-kids-2-pack-pyjamas-peacoatwintermoss-zaf84b000-k11.html
zalando/ZAF84B000-K11,boy,bottoms/underwear,329,134-140,zalando essentials kids,2 PACK  - Pyjamas - peacoat/wintermoss,https://www.zalando.se/zalando-essentials-kids-2-pack-pyjamas-peacoatwintermoss-zaf84b000-k11.html
zalando/ZAF84B000-K11,boy,bottoms/underwear,329,146-152,zalando essentials kids,2 PACK  - Pyjamas - peacoat/wintermoss,https://www.zalando.se/zalando-essentials-kids-2-pack-pyjamas-peacoatwintermoss-zaf84b000-k11.html
zalando/ZAF84B000-K11,boy,bottoms/underwear,329,158-164,zalando essentials kids,2 PACK  - Pyjamas - peacoat/wintermoss,https://www.zalando.se/zalando-essentials-kids-2-pack-pyjamas-peacoatwintermoss-zaf84b000-k11.html
zalando/ZAF84B000-K11,boy,bottoms/underwear,329,98-104,zalando essentials kids,2 PACK  - Pyjamas - peacoat/wintermoss,https://www.zalando.se/zalando-essentials-kids-2-pack-pyjamas-peacoatwintermoss-zaf84b000-k11.html
zalando/SA186A002-A11,boy,bottoms/underwear,169,62,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a002-a11.html
zalando/SA186A002-A11,boy,bottoms/underwear,169,68,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a002-a11.html
zalando/SA186A002-A11,boy,bottoms/underwear,169,74,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a002-a11.html
zalando/SA186A002-A11,boy,bottoms/underwear,169,80,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a002-a11.html
zalando/SA186A002-A11,boy,bottoms/underwear,169,86,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a002-a11.html
zalando/SA186A002-A11,boy,bottoms/underwear,169,98,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a002-a11.html
zalando/SA186A002-A11,boy,bottoms/underwear,169,104,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a002-a11.html
zalando/S5984A05W-K11,boy,bottoms/underwear,129,140,schiesser,95/5 - Undertröja - nachtblau,https://www.zalando.se/schiesser-955-undertroeja-s5984a05w-k11.html
zalando/S5984A05W-K11,boy,bottoms/underwear,129,152,schiesser,95/5 - Undertröja - nachtblau,https://www.zalando.se/schiesser-955-undertroeja-s5984a05w-k11.html
zalando/S5984A05W-K11,boy,bottoms/underwear,129,164,schiesser,95/5 - Undertröja - nachtblau,https://www.zalando.se/schiesser-955-undertroeja-s5984a05w-k11.html
zalando/S5984A05W-K11,boy,bottoms/underwear,129,176,schiesser,95/5 - Undertröja - nachtblau,https://www.zalando.se/schiesser-955-undertroeja-s5984a05w-k11.html
zalando/SA184A08N-A11,boy,bottoms/underwear,229,92,sanetta,3 PACK - Briefs - white,https://www.zalando.se/sanetta-3-pack-underklaeder-white-sa184a08n-a11.html
zalando/SA184A08N-A11,boy,bottoms/underwear,229,104,sanetta,3 PACK - Briefs - white,https://www.zalando.se/sanetta-3-pack-underklaeder-white-sa184a08n-a11.html
zalando/SA184A08N-A11,boy,bottoms/underwear,229,116,sanetta,3 PACK - Briefs - white,https://www.zalando.se/sanetta-3-pack-underklaeder-white-sa184a08n-a11.html
zalando/SA184A08N-A11,boy,bottoms/underwear,229,128,sanetta,3 PACK - Briefs - white,https://www.zalando.se/sanetta-3-pack-underklaeder-white-sa184a08n-a11.html
zalando/SA184A08N-A11,boy,bottoms/underwear,229,140,sanetta,3 PACK - Briefs - white,https://www.zalando.se/sanetta-3-pack-underklaeder-white-sa184a08n-a11.html
zalando/SA184A08N-A11,boy,bottoms/underwear,229,152,sanetta,3 PACK - Briefs - white,https://www.zalando.se/sanetta-3-pack-underklaeder-white-sa184a08n-a11.html
zalando/SA184A08N-A11,boy,bottoms/underwear,229,164,sanetta,3 PACK - Briefs - white,https://www.zalando.se/sanetta-3-pack-underklaeder-white-sa184a08n-a11.html
zalando/S5984A05V-A11,boy,bottoms/underwear,119,140,schiesser,95/5 - Undertröja - weiß,https://www.zalando.se/schiesser-undertroeja-weiss-s5984a05v-a11.html
zalando/S5984A05V-A11,boy,bottoms/underwear,119,152,schiesser,95/5 - Undertröja - weiß,https://www.zalando.se/schiesser-undertroeja-weiss-s5984a05v-a11.html
zalando/S5984A05V-A11,boy,bottoms/underwear,119,164,schiesser,95/5 - Undertröja - weiß,https://www.zalando.se/schiesser-undertroeja-weiss-s5984a05v-a11.html
zalando/S5984A05V-A11,boy,bottoms/underwear,119,176,schiesser,95/5 - Undertröja - weiß,https://www.zalando.se/schiesser-undertroeja-weiss-s5984a05v-a11.html
zalando/S5984A081-Q11,boy,bottoms/underwear,199,140,schiesser,2 PACK - Boxershorts - black,https://www.zalando.se/schiesser-2-pack-boxershorts-black-s5984a081-q11.html
zalando/S5984A081-Q11,boy,bottoms/underwear,199,152,schiesser,2 PACK - Boxershorts - black,https://www.zalando.se/schiesser-2-pack-boxershorts-black-s5984a081-q11.html
zalando/S5984A081-Q11,boy,bottoms/underwear,199,164,schiesser,2 PACK - Boxershorts - black,https://www.zalando.se/schiesser-2-pack-boxershorts-black-s5984a081-q11.html
zalando/S5984A081-Q11,boy,bottoms/underwear,199,176,schiesser,2 PACK - Boxershorts - black,https://www.zalando.se/schiesser-2-pack-boxershorts-black-s5984a081-q11.html
zalando/SA184A0AB-C11,boy,bottoms/underwear,199,128,sanetta,2 PACK - Undertröja - castle rock,https://www.zalando.se/sanetta-2-pack-undertroeja-castle-rock-sa184a0ab-c11.html
zalando/SA184A0AB-C11,boy,bottoms/underwear,199,140,sanetta,2 PACK - Undertröja - castle rock,https://www.zalando.se/sanetta-2-pack-undertroeja-castle-rock-sa184a0ab-c11.html
zalando/SA184A0AB-C11,boy,bottoms/underwear,199,152,sanetta,2 PACK - Undertröja - castle rock,https://www.zalando.se/sanetta-2-pack-undertroeja-castle-rock-sa184a0ab-c11.html
zalando/SA184A0AB-C11,boy,bottoms/underwear,199,164,sanetta,2 PACK - Undertröja - castle rock,https://www.zalando.se/sanetta-2-pack-undertroeja-castle-rock-sa184a0ab-c11.html
zalando/SA184A0AB-C11,boy,bottoms/underwear,199,176,sanetta,2 PACK - Undertröja - castle rock,https://www.zalando.se/sanetta-2-pack-undertroeja-castle-rock-sa184a0ab-c11.html
zalando/DM184A048-K11,boy,bottoms/underwear,159,140,dim,2 PACK - Underkläder - bleu electrique,https://www.zalando.se/dim-2-pack-underklaeder-bleu-electrique-dm184a048-k11.html
zalando/DM184A048-K11,boy,bottoms/underwear,159,152,dim,2 PACK - Underkläder - bleu electrique,https://www.zalando.se/dim-2-pack-underklaeder-bleu-electrique-dm184a048-k11.html
zalando/DM184A048-K11,boy,bottoms/underwear,159,164,dim,2 PACK - Underkläder - bleu electrique,https://www.zalando.se/dim-2-pack-underklaeder-bleu-electrique-dm184a048-k11.html
zalando/DM184A048-K11,boy,bottoms/underwear,159,176,dim,2 PACK - Underkläder - bleu electrique,https://www.zalando.se/dim-2-pack-underklaeder-bleu-electrique-dm184a048-k11.html
zalando/SA184A0A4-K11,boy,bottoms/underwear,199,92,sanetta,2 PACK - Undertröja - nordic blue,https://www.zalando.se/sanetta-2-pack-undertroeja-nordic-blue-sa184a0a4-k11.html
zalando/SA184A0A4-K11,boy,bottoms/underwear,199,104,sanetta,2 PACK - Undertröja - nordic blue,https://www.zalando.se/sanetta-2-pack-undertroeja-nordic-blue-sa184a0a4-k11.html
zalando/SA184A0A4-K11,boy,bottoms/underwear,199,116,sanetta,2 PACK - Undertröja - nordic blue,https://www.zalando.se/sanetta-2-pack-undertroeja-nordic-blue-sa184a0a4-k11.html
zalando/SA184A0A4-K11,boy,bottoms/underwear,199,128,sanetta,2 PACK - Undertröja - nordic blue,https://www.zalando.se/sanetta-2-pack-undertroeja-nordic-blue-sa184a0a4-k11.html
zalando/SA184A0A4-K11,boy,bottoms/underwear,199,140,sanetta,2 PACK - Undertröja - nordic blue,https://www.zalando.se/sanetta-2-pack-undertroeja-nordic-blue-sa184a0a4-k11.html
zalando/4BE84A00F-A11,boy,bottoms/underwear,179,90,benetton,2 PACK - Undertröja - white,https://www.zalando.se/benetton-2-pack-undertroeja-white-4be84a00f-a11.html
zalando/4BE84A00F-A11,boy,bottoms/underwear,179,120,benetton,2 PACK - Undertröja - white,https://www.zalando.se/benetton-2-pack-undertroeja-white-4be84a00f-a11.html
zalando/4BE84A00F-A11,boy,bottoms/underwear,179,150,benetton,2 PACK - Undertröja - white,https://www.zalando.se/benetton-2-pack-undertroeja-white-4be84a00f-a11.html
zalando/NA884B03K-K11,boy,bottoms/underwear,170,50,name it,2 PACK - Pyjamas - dark sapphire,https://www.zalando.se/name-it-2-pack-pyjamas-dark-sapphire-na884b03k-k11.html
zalando/NA884B03K-K11,boy,bottoms/underwear,170,80,name it,2 PACK - Pyjamas - dark sapphire,https://www.zalando.se/name-it-2-pack-pyjamas-dark-sapphire-na884b03k-k11.html
zalando/NA884B03K-K11,boy,bottoms/underwear,170,86,name it,2 PACK - Pyjamas - dark sapphire,https://www.zalando.se/name-it-2-pack-pyjamas-dark-sapphire-na884b03k-k11.html
zalando/NA884B03K-K11,boy,bottoms/underwear,170,98,name it,2 PACK - Pyjamas - dark sapphire,https://www.zalando.se/name-it-2-pack-pyjamas-dark-sapphire-na884b03k-k11.html
zalando/NA884B03K-K11,boy,bottoms/underwear,170,104,name it,2 PACK - Pyjamas - dark sapphire,https://www.zalando.se/name-it-2-pack-pyjamas-dark-sapphire-na884b03k-k11.html
zalando/SA186A001-A11,boy,bottoms/underwear,159,62,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a001-a11.html
zalando/SA186A001-A11,boy,bottoms/underwear,159,68,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a001-a11.html
zalando/SA186A001-A11,boy,bottoms/underwear,159,74,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a001-a11.html
zalando/SA186A001-A11,boy,bottoms/underwear,159,86,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a001-a11.html
zalando/SA186A001-A11,boy,bottoms/underwear,159,98,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-vit-sa186a001-a11.html
zalando/TO184A00I-K11,boy,bottoms/underwear,249,128-140,tommy hilfiger,2 PACK - Underkläder - blue,https://www.zalando.se/tommy-hilfiger-2-pack-underklaeder-to184a00i-k11.html
zalando/TO184A00I-K11,boy,bottoms/underwear,249,140-152,tommy hilfiger,2 PACK - Underkläder - blue,https://www.zalando.se/tommy-hilfiger-2-pack-underklaeder-to184a00i-k11.html
zalando/V2084A007-Q11,boy,bottoms/underwear,159,134-140,vingino,2 PACK - Underkläder - black,https://www.zalando.se/vingino-2-pack-underklaeder-v2084a007-q11.html
zalando/V2084A007-Q11,boy,bottoms/underwear,159,146-152,vingino,2 PACK - Underkläder - black,https://www.zalando.se/vingino-2-pack-underklaeder-v2084a007-q11.html
zalando/V2084A007-Q11,boy,bottoms/underwear,159,158-164,vingino,2 PACK - Underkläder - black,https://www.zalando.se/vingino-2-pack-underklaeder-v2084a007-q11.html
zalando/SA184A04I-K11,boy,bottoms/underwear,299,104,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-underklaeder-sa184a04i-k11.html
zalando/SA184A04I-K11,boy,bottoms/underwear,299,116,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-underklaeder-sa184a04i-k11.html
zalando/SA184A04I-K11,boy,bottoms/underwear,299,128,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-underklaeder-sa184a04i-k11.html
zalando/SA184A04I-K11,boy,bottoms/underwear,299,152,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-underklaeder-sa184a04i-k11.html
zalando/SA184A04I-K11,boy,bottoms/underwear,299,176,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-underklaeder-sa184a04i-k11.html
zalando/C1184A003-Q11,boy,bottoms/underwear,299,128-140,calvin klein underwear,2 PACK - Underkläder - black,https://www.zalando.se/calvin-klein-underwear-2-pack-underklaeder-c1184a003-q11.html
zalando/C1184A003-Q11,boy,bottoms/underwear,299,140-152,calvin klein underwear,2 PACK - Underkläder - black,https://www.zalando.se/calvin-klein-underwear-2-pack-underklaeder-c1184a003-q11.html
zalando/C1184A003-Q11,boy,bottoms/underwear,299,152-164,calvin klein underwear,2 PACK - Underkläder - black,https://www.zalando.se/calvin-klein-underwear-2-pack-underklaeder-c1184a003-q11.html
zalando/C1184A003-Q11,boy,bottoms/underwear,299,164-176,calvin klein underwear,2 PACK - Underkläder - black,https://www.zalando.se/calvin-klein-underwear-2-pack-underklaeder-c1184a003-q11.html
zalando/BE684A005-Q11,boy,bottoms/underwear,249,134-140,bench,3 PACK - Underkläder - schwarz,https://www.zalando.se/bench-3-pack-underklaeder-be684a005-q11.html
zalando/BE684A005-Q11,boy,bottoms/underwear,249,146-152,bench,3 PACK - Underkläder - schwarz,https://www.zalando.se/bench-3-pack-underklaeder-be684a005-q11.html
zalando/BE684A005-Q11,boy,bottoms/underwear,249,158-164,bench,3 PACK - Underkläder - schwarz,https://www.zalando.se/bench-3-pack-underklaeder-be684a005-q11.html
zalando/V2084A007-K11,boy,bottoms/underwear,159,146-152,vingino,2 PACK - Underkläder - navy,https://www.zalando.se/vingino-2-pack-underklaeder-navy-v2084a007-k11.html
zalando/V2084A007-K11,boy,bottoms/underwear,159,158-164,vingino,2 PACK - Underkläder - navy,https://www.zalando.se/vingino-2-pack-underklaeder-navy-v2084a007-k11.html
zalando/V2084A007-K11,boy,bottoms/underwear,159,170-176,vingino,2 PACK - Underkläder - navy,https://www.zalando.se/vingino-2-pack-underklaeder-navy-v2084a007-k11.html
zalando/S5984A07K-Q11,boy,bottoms/underwear,179,152,schiesser,2 PACK - Undertröja - anthracite,https://www.zalando.se/schiesser-2-pack-undertroeja-anthracite-s5984a07k-q11.html
zalando/S5984A07K-Q11,boy,bottoms/underwear,179,176,schiesser,2 PACK - Undertröja - anthracite,https://www.zalando.se/schiesser-2-pack-undertroeja-anthracite-s5984a07k-q11.html
zalando/MOC86B003-C11,boy,bottoms/underwear,229,80,mothercare,3 PACK - Pyjamas - grey,https://www.zalando.se/mothercare-pyjamas-grey-moc86b003-c11.html
zalando/MOC86B003-C11,boy,bottoms/underwear,229,86,mothercare,3 PACK - Pyjamas - grey,https://www.zalando.se/mothercare-pyjamas-grey-moc86b003-c11.html
zalando/MOC86B003-C11,boy,bottoms/underwear,229,92,mothercare,3 PACK - Pyjamas - grey,https://www.zalando.se/mothercare-pyjamas-grey-moc86b003-c11.html
zalando/MOC86B003-C11,boy,bottoms/underwear,229,98,mothercare,3 PACK - Pyjamas - grey,https://www.zalando.se/mothercare-pyjamas-grey-moc86b003-c11.html
zalando/S5984A07T-A11,boy,bottoms/underwear,149,116,schiesser,2 PACK  - Undertröja - white,https://www.zalando.se/schiesser-2-pack-undertroeja-white-s5984a07t-a11.html
zalando/S5984A07T-A11,boy,bottoms/underwear,149,128,schiesser,2 PACK  - Undertröja - white,https://www.zalando.se/schiesser-2-pack-undertroeja-white-s5984a07t-a11.html
zalando/S5984A07T-A11,boy,bottoms/underwear,149,140,schiesser,2 PACK  - Undertröja - white,https://www.zalando.se/schiesser-2-pack-undertroeja-white-s5984a07t-a11.html
zalando/SA184A09U-K11,boy,bottoms/underwear,189,128,sanetta,2 PACK - Underkläder - marina,https://www.zalando.se/sanetta-2-pack-trosor-marina-sa184a09u-k11.html
zalando/SA184A09U-K11,boy,bottoms/underwear,189,140,sanetta,2 PACK - Underkläder - marina,https://www.zalando.se/sanetta-2-pack-trosor-marina-sa184a09u-k11.html
zalando/S5984A07Z-A11,boy,bottoms/underwear,149,116,schiesser,2 PACK - Undertröja - white,https://www.zalando.se/schiesser-2-pack-undertroeja-s5984a07z-a11.html
zalando/S5984A07Z-A11,boy,bottoms/underwear,149,128,schiesser,2 PACK - Undertröja - white,https://www.zalando.se/schiesser-2-pack-undertroeja-s5984a07z-a11.html
zalando/S5984A07Z-A11,boy,bottoms/underwear,149,140,schiesser,2 PACK - Undertröja - white,https://www.zalando.se/schiesser-2-pack-undertroeja-s5984a07z-a11.html
zalando/SA184A09T-K11,boy,bottoms/underwear,189,116,sanetta,2 PACK - Undertröja - marina,https://www.zalando.se/sanetta-2-pack-undertroeja-marina-sa184a09t-k11.html
zalando/SA184A09T-K11,boy,bottoms/underwear,189,128,sanetta,2 PACK - Undertröja - marina,https://www.zalando.se/sanetta-2-pack-undertroeja-marina-sa184a09t-k11.html
zalando/SA184A09T-K11,boy,bottoms/underwear,189,140,sanetta,2 PACK - Undertröja - marina,https://www.zalando.se/sanetta-2-pack-undertroeja-marina-sa184a09t-k11.html
zalando/S5984A07Y-G11,boy,bottoms/underwear,199,104,schiesser,3 PACK - Underkläder - red/blue/white,https://www.zalando.se/schiesser-3-pack-underklaeder-redbluewhite-s5984a07y-g11.html
zalando/S5984A07Y-G11,boy,bottoms/underwear,199,116,schiesser,3 PACK - Underkläder - red/blue/white,https://www.zalando.se/schiesser-3-pack-underklaeder-redbluewhite-s5984a07y-g11.html
zalando/SA184A09A-K11,boy,bottoms/underwear,249,140,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-trosor-neptun-sa184a09a-k11.html
zalando/SA184A09A-K11,boy,bottoms/underwear,249,152,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-trosor-neptun-sa184a09a-k11.html
zalando/SA184A09A-K11,boy,bottoms/underwear,249,164,sanetta,3 PACK - Underkläder - neptun,https://www.zalando.se/sanetta-3-pack-trosor-neptun-sa184a09a-k11.html
zalando/S5984A07N-L11,boy,bottoms/underwear,229,140,schiesser,3 PACK - Underkläder - turquoise,https://www.zalando.se/schiesser-3-pack-underklaeder-turquoise-s5984a07n-l11.html
zalando/S5984A07N-L11,boy,bottoms/underwear,229,164,schiesser,3 PACK - Underkläder - turquoise,https://www.zalando.se/schiesser-3-pack-underklaeder-turquoise-s5984a07n-l11.html
zalando/SA184A09N-K11,boy,bottoms/underwear,229,140,sanetta,2 PACK  - Underkläder - kobalt,https://www.zalando.se/sanetta-2-pack-trosor-kobalt-sa184a09n-k11.html
zalando/SA184A09N-K11,boy,bottoms/underwear,229,152,sanetta,2 PACK  - Underkläder - kobalt,https://www.zalando.se/sanetta-2-pack-trosor-kobalt-sa184a09n-k11.html
zalando/SA184A09N-K11,boy,bottoms/underwear,229,164,sanetta,2 PACK  - Underkläder - kobalt,https://www.zalando.se/sanetta-2-pack-trosor-kobalt-sa184a09n-k11.html
zalando/SA184A09N-K11,boy,bottoms/underwear,229,176,sanetta,2 PACK  - Underkläder - kobalt,https://www.zalando.se/sanetta-2-pack-trosor-kobalt-sa184a09n-k11.html
zalando/SA184A09S-K11,boy,bottoms/underwear,199,62,sanetta,2 PACK - Body - dark blue,https://www.zalando.se/sanetta-2-pack-body-dark-blue-sa184a09s-k11.html
zalando/SA184A09S-K11,boy,bottoms/underwear,199,74,sanetta,2 PACK - Body - dark blue,https://www.zalando.se/sanetta-2-pack-body-dark-blue-sa184a09s-k11.html
zalando/SA184A09S-K11,boy,bottoms/underwear,199,80,sanetta,2 PACK - Body - dark blue,https://www.zalando.se/sanetta-2-pack-body-dark-blue-sa184a09s-k11.html
zalando/SO284A006-K11,boy,bottoms/underwear,199,122-128,s.oliver,3 PACK - Underkläder - blau/marine/weiß,https://www.zalando.se/soliver-boxer-3-pack-trosor-so284a006-k11.html
zalando/SO284A006-K11,boy,bottoms/underwear,199,134-140,s.oliver,3 PACK - Underkläder - blau/marine/weiß,https://www.zalando.se/soliver-boxer-3-pack-trosor-so284a006-k11.html
zalando/SO284A000-K11,boy,bottoms/underwear,229,158-164,s.oliver,3 PACK - Underkläder - red/navy/white,https://www.zalando.se/s-oliver-3-pack-underklaeder-so284a000-k11.html
zalando/SO284A000-K11,boy,bottoms/underwear,229,170-176,s.oliver,3 PACK - Underkläder - red/navy/white,https://www.zalando.se/s-oliver-3-pack-underklaeder-so284a000-k11.html
zalando/SA184A09R-T11,boy,bottoms/underwear,179,62,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-white-sa184a09r-t11.html
zalando/SA184A09R-T11,boy,bottoms/underwear,179,68,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-white-sa184a09r-t11.html
zalando/SA184A09R-T11,boy,bottoms/underwear,179,74,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-white-sa184a09r-t11.html
zalando/SA184A09R-T11,boy,bottoms/underwear,179,80,sanetta,2 PACK - Body - white,https://www.zalando.se/sanetta-2-pack-body-white-sa184a09r-t11.html
zalando/MOC86A018-A11,boy,bottoms/underwear,249,56,mothercare,7 PACK - Body - white,https://www.zalando.se/mothercare-7-pack-body-white-moc86a018-a11.html
zalando/MOC86A018-A11,boy,bottoms/underwear,249,74,mothercare,7 PACK - Body - white,https://www.zalando.se/mothercare-7-pack-body-white-moc86a018-a11.html
zalando/MOC86A018-A11,boy,bottoms/underwear,249,80,mothercare,7 PACK - Body - white,https://www.zalando.se/mothercare-7-pack-body-white-moc86a018-a11.html
zalando/S5984A080-A11,boy,bottoms/underwear,129,92,schiesser,2 PACK - Briefs - white,https://www.zalando.se/schiesser-2-pack-briefs-white-s5984a080-a11.html
zalando/S5984A080-A11,boy,bottoms/underwear,129,98,schiesser,2 PACK - Briefs - white,https://www.zalando.se/schiesser-2-pack-briefs-white-s5984a080-a11.html
zalando/S5984A080-A11,boy,bottoms/underwear,129,116,schiesser,2 PACK - Briefs - white,https://www.zalando.se/schiesser-2-pack-briefs-white-s5984a080-a11.html
zalando/S5984A080-A11,boy,bottoms/underwear,129,128,schiesser,2 PACK - Briefs - white,https://www.zalando.se/schiesser-2-pack-briefs-white-s5984a080-a11.html
zalando/JH186B008-C11,boy,bottoms/underwear,279,50,joha,2IN1 FOOT BABY - Pyjamas - grey,https://www.zalando.se/joha-2in1-foot-baby-pyjamas-grey-jh186b008-c11.html
zalando/JH186B008-C11,boy,bottoms/underwear,279,80,joha,2IN1 FOOT BABY - Pyjamas - grey,https://www.zalando.se/joha-2in1-foot-baby-pyjamas-grey-jh186b008-c11.html
zalando/4BE84A01H-K11,boy,bottoms/underwear,199,56,benetton,2 PACK - Body - blue,https://www.zalando.se/benetton-2-pack-body-blue-4be84a01h-k11.html
zalando/4BE84A01H-K11,boy,bottoms/underwear,199,68,benetton,2 PACK - Body - blue,https://www.zalando.se/benetton-2-pack-body-blue-4be84a01h-k11.html
zalando/S5984A082-Q11,boy,bottoms/underwear,149,140,schiesser,2 PACK - Briefs - schwarz,https://www.zalando.se/schiesser-2-pack-briefs-s5984a082-q11.html
zalando/P0J86A00W-K11,boy,bottoms/underwear,199,62-68,people wear organic,2 PACK - Body - blue,https://www.zalando.se/people-wear-organic-2-pack-body-blue-p0j86a00w-k11.html
zalando/S5984A05W-A11,boy,bottoms/underwear,129,140,schiesser,95/5 - Undertröja - weiß,https://www.zalando.se/schiesser-955-undertroeja-s5984a05w-a11.html
zalando/S5984A05W-A11,boy,bottoms/underwear,129,164,schiesser,95/5 - Undertröja - weiß,https://www.zalando.se/schiesser-955-undertroeja-s5984a05w-a11.html
zalando/S5984A05W-A11,boy,bottoms/underwear,129,176,schiesser,95/5 - Undertröja - weiß,https://www.zalando.se/schiesser-955-undertroeja-s5984a05w-a11.html
zalando/L4584A00V-L11,boy,bottoms/underwear,249,104,lego wear,3 PACK - Underkläder - blue,https://www.zalando.se/lego-wear-3-pack-underklaeder-blue-l4584a00v-l11.html
zalando/L4584A00V-L11,boy,bottoms/underwear,249,134,lego wear,3 PACK - Underkläder - blue,https://www.zalando.se/lego-wear-3-pack-underklaeder-blue-l4584a00v-l11.html
zalando/L4584A00V-L11,boy,bottoms/underwear,249,146,lego wear,3 PACK - Underkläder - blue,https://www.zalando.se/lego-wear-3-pack-underklaeder-blue-l4584a00v-l11.html
zalando/L4584A00V-L11,boy,bottoms/underwear,249,152,lego wear,3 PACK - Underkläder - blue,https://www.zalando.se/lego-wear-3-pack-underklaeder-blue-l4584a00v-l11.html
zalando/S5984A082-A11,boy,bottoms/underwear,149,140,schiesser,2 PACK - Briefs - weiß,https://www.zalando.se/schiesser-2-pack-briefs-weiss-s5984a082-a11.html
zalando/S5984A082-A11,boy,bottoms/underwear,149,152,schiesser,2 PACK - Briefs - weiß,https://www.zalando.se/schiesser-2-pack-briefs-weiss-s5984a082-a11.html
zalando/SA184A09M-K11,boy,bottoms/underwear,199,164,sanetta,2 PACK - Underkläder - kobalt,https://www.zalando.se/sanetta-2-pack-trosor-kobalt-sa184a09m-k11.html
zalando/SA184A09M-K11,boy,bottoms/underwear,199,176,sanetta,2 PACK - Underkläder - kobalt,https://www.zalando.se/sanetta-2-pack-trosor-kobalt-sa184a09m-k11.html
zalando/NA884A033-K11,boy,bottoms/underwear,99,86,name it,2 PACK - Undertröja - dress blues,https://www.zalando.se/name-it-undertroeja-dress-blues-na884a033-k11.html
zalando/NA884A033-K11,boy,bottoms/underwear,99,122-128,name it,2 PACK - Undertröja - dress blues,https://www.zalando.se/name-it-undertroeja-dress-blues-na884a033-k11.html
zalando/NA884A033-K11,boy,bottoms/underwear,99,134-140,name it,2 PACK - Undertröja - dress blues,https://www.zalando.se/name-it-undertroeja-dress-blues-na884a033-k11.html
zalando/SA184A09K-K11,boy,bottoms/underwear,199,92,sanetta,2 PACK  - Undertröja - caribian blue,https://www.zalando.se/sanetta-2-pack-undertroeja-caribian-blue-sa184a09k-k11.html
zalando/SA184A09K-K11,boy,bottoms/underwear,199,104,sanetta,2 PACK  - Undertröja - caribian blue,https://www.zalando.se/sanetta-2-pack-undertroeja-caribian-blue-sa184a09k-k11.html
zalando/S5984A05Z-Q11,boy,bottoms/underwear,179,140,schiesser,95/5 SOFTBUND 2 PACK - Underkläder - schwarz,https://www.zalando.se/schiesser-boxershorts-schwarz-s5984a05z-q11.html
zalando/S5984A05Z-Q11,boy,bottoms/underwear,179,152,schiesser,95/5 SOFTBUND 2 PACK - Underkläder - schwarz,https://www.zalando.se/schiesser-boxershorts-schwarz-s5984a05z-q11.html
zalando/S5984A05Z-Q11,boy,bottoms/underwear,179,164,schiesser,95/5 SOFTBUND 2 PACK - Underkläder - schwarz,https://www.zalando.se/schiesser-boxershorts-schwarz-s5984a05z-q11.html
zalando/S5984A05Z-Q11,boy,bottoms/underwear,179,176,schiesser,95/5 SOFTBUND 2 PACK - Underkläder - schwarz,https://www.zalando.se/schiesser-boxershorts-schwarz-s5984a05z-q11.html
zalando/SA184A04P-Q11,boy,bottoms/underwear,229,140,sanetta,2 PACK - Undertröja - super black,https://www.zalando.se/sanetta-2-pack-undertroeja-super-black-sa184a04p-q11.html
