article_no,gender,category,price,size,brand
13162877,girl,ni-kids-swimwear,180,110-116,nameit
13162850,girl,ni-kids-swimwear,180,110-116,nameit
13162850,girl,ni-kids-swimwear,180,122-128,nameit
13162850,girl,ni-kids-swimwear,180,134-140,nameit
13165652,girl,ni-kids-swimwear,110,110-116,nameit
13165652,girl,ni-kids-swimwear,110,122-128,nameit
13165652,girl,ni-kids-swimwear,110,158-164,nameit
13165650,girl,ni-kids-swimwear,110,122-128,nameit
13165650,girl,ni-kids-swimwear,110,122-128,nameit
13165652,girl,ni-kids-swimwear,110,146-152,nameit
13165652,girl,ni-kids-swimwear,110,158-164,nameit
13165651,girl,ni-kids-swimwear,110,110-116,nameit
13164822,girl,ni-kids-sportswear,280,116,nameit
13164822,girl,ni-kids-sportswear,280,122-128,nameit
13164822,girl,ni-kids-sportswear,280,134-140,nameit
13164823,girl,ni-kids-sportswear,300,116,nameit
13164823,girl,ni-kids-sportswear,300,122,nameit
13168181,girl,ni-kids-sportswear,170,116,nameit
13168181,girl,ni-kids-sportswear,170,122-128,nameit
13168181,girl,ni-kids-sportswear,170,134-140,nameit
13168182,girl,ni-kids-sportswear,180,116,nameit
13168182,girl,ni-kids-sportswear,180,122-128,nameit
13168183,girl,ni-kids-sportswear,230,116,nameit
13168183,girl,ni-kids-sportswear,230,122,nameit
13168184,girl,ni-kids-sportswear,160,116,nameit
13168184,girl,ni-kids-sportswear,160,122,nameit
13168184,girl,ni-kids-sportswear,160,152,nameit
13176268,girl,ni-kids-sportswear,200,116,nameit
13176268,girl,ni-kids-sportswear,200,122,nameit
13176268,girl,ni-kids-sportswear,200,128,nameit
13176268,girl,ni-kids-sportswear,200,134,nameit
13176268,girl,ni-kids-sportswear,200,140,nameit
13176268,girl,ni-kids-sportswear,200,146,nameit
13176268,girl,ni-kids-sportswear,200,152,nameit
13176268,girl,ni-kids-sportswear,200,158,nameit
13176268,girl,ni-kids-sportswear,200,164,nameit
13176269,girl,ni-kids-sportswear,170,116,nameit
13176269,girl,ni-kids-sportswear,170,122,nameit
13176269,girl,ni-kids-sportswear,170,128,nameit
13176269,girl,ni-kids-sportswear,170,134,nameit
13176269,girl,ni-kids-sportswear,170,140,nameit
13176269,girl,ni-kids-sportswear,170,146,nameit
13176269,girl,ni-kids-sportswear,170,152,nameit
13176269,girl,ni-kids-sportswear,170,158,nameit
13176269,girl,ni-kids-sportswear,170,164,nameit
13176260,girl,ni-kids-sportswear,180,116,nameit
13176260,girl,ni-kids-sportswear,180,122-128,nameit
13176260,girl,ni-kids-sportswear,180,134-140,nameit
