article_no,gender,category,price,new_size,brand
380611,unisex,accessories,119,48,Joha
323271,unisex,accessories,175,0-6M,Joules
323270,unisex,accessories,175,1-2Y,Joules
300666,unisex,accessories,149,0-2Y,Small Rags
339739,unisex,accessories,199,Na,Geggamoja
339738,unisex,accessories,199,XXS,Geggamoja
339737,unisex,accessories,199,XXS,Geggamoja
351134,unisex,accessories,249,Na,ebbe Kids
351134,unisex,accessories,249,Na,ebbe Kids
351133,unisex,accessories,249,Na,ebbe Kids
332368,unisex,accessories,199,Na,Geggamoja
360688,unisex,accessories,149,0,Ticket To Heaven
360687,unisex,accessories,149,0,Ticket To Heaven
364149,unisex,accessories,299,50-52,Hummel
364146,unisex,accessories,299,50-52,Hummel
364145,unisex,accessories,299,50-52,Hummel
364144,unisex,accessories,279,50-52,Hummel
364143,unisex,accessories,249,50-52,Hummel
304788,unisex,accessories,179,3-7Y,Marvel Spider-Man
304781,unisex,accessories,179,3-7Y,Disney Frozen
304780,unisex,accessories,179,3-7Y,Disney Frozen
304789,unisex,accessories,179,3-7Y,Marvel Spider-Man
334027,unisex,accessories,199,44-46,Reima
334026,unisex,accessories,199,44-46,Reima
334016,unisex,accessories,349,48,Reima
334015,unisex,accessories,349,48,Reima
333949,unisex,accessories,379,46,Reima
351834,unisex,accessories,149,52,Didriksons
351832,unisex,accessories,149,52,Didriksons
351749,unisex,accessories,199,50,Didriksons
351748,unisex,accessories,199,50,Didriksons
312042,unisex,accessories,200,S,Tenson
312041,unisex,accessories,199,S,Tenson
312040,unisex,accessories,199,S,Tenson
273544,unisex,accessories,149,54-56,Kuling
339696,unisex,accessories,199,M,Geggamoja
339695,unisex,accessories,199,Na,Geggamoja
339694,unisex,accessories,199,XXS,Geggamoja
339693,unisex,accessories,199,Na,Geggamoja
339692,unisex,accessories,199,Na,Geggamoja
339679,unisex,accessories,199,XS,Geggamoja
339678,unisex,accessories,199,XS,Geggamoja
339669,unisex,accessories,199,Na,Geggamoja
339668,unisex,accessories,199,Na,Geggamoja
339700,unisex,accessories,199,M,Geggamoja
333948,unisex,accessories,379,46,Reima
333947,unisex,accessories,379,46,Reima
333946,unisex,accessories,329,46,Reima
333944,unisex,accessories,329,46,Reima
333943,unisex,accessories,329,46,Reima
333941,unisex,accessories,329,46,Reima
333940,unisex,accessories,329,46,Reima
268084,unisex,accessories,199,49,Melton
268083,unisex,accessories,199,53,Melton
202918,unisex,accessories,199,45,Melton
202915,unisex,accessories,199,45,Melton
202914,unisex,accessories,199,45,Melton
202912,unisex,accessories,199,45,Melton
317823,unisex,accessories,239,44,Timberland
317822,unisex,accessories,239,48,Timberland
317806,unisex,accessories,335,58,Timberland
317802,unisex,accessories,335,Na,Timberland
317801,unisex,accessories,335,Na,Timberland
339707,unisex,accessories,329,0-2Y,Geggamoja
339706,unisex,accessories,329,L,Geggamoja
339705,unisex,accessories,329,L,Geggamoja
351078,unisex,accessories,179,Na,ebbe Kids
339748,unisex,accessories,299,4-10M,Geggamoja
339747,unisex,accessories,299,0-4M,Geggamoja
339736,unisex,accessories,349,L,Geggamoja
339735,unisex,accessories,349,L,Geggamoja
339734,unisex,accessories,349,L,Geggamoja
329265,unisex,accessories,169,40-42,Reima
329264,unisex,accessories,329,36-38,Reima
329263,unisex,accessories,329,36-38,Reima
329262,unisex,accessories,329,36-38,Reima
329261,unisex,accessories,169,40-42,Reima
329260,unisex,accessories,169,36-38,Reima
329259,unisex,accessories,169,40-42,Reima
329256,unisex,accessories,299,36-38,Reima
333951,unisex,accessories,299,46,Reima
333950,unisex,accessories,299,46,Reima
273534,unisex,accessories,149,46-48,Kuling
329241,unisex,accessories,169,1,Reima
333996,unisex,accessories,349,5,Reima
356729,unisex,accessories,199,2,Lindberg
356728,unisex,accessories,199,2,Lindberg
356727,unisex,accessories,199,2,Lindberg
355845,unisex,accessories,229,0-12M,Frugi
355844,unisex,accessories,229,0-12M,Frugi
333938,unisex,accessories,329,46,Reima
333937,unisex,accessories,329,46,Reima
333936,unisex,accessories,329,46,Reima
302177,unisex,accessories,99,50-56,Fixoni
302176,unisex,accessories,99,74-80,Fixoni
356731,unisex,accessories,249,4SR,Lindberg
356730,unisex,accessories,249,4SR,Lindberg
356673,unisex,accessories,199,Na,Lindberg
373274,unisex,accessories,99,48-50,The BRAND
302171,unisex,accessories,79,44,Fixoni
302170,unisex,accessories,79,44,Fixoni
302169,unisex,accessories,79,44,Fixoni
302157,unisex,accessories,79,44,Fixoni
373585,unisex,accessories,399,6-12M,Elodie Details
373574,unisex,accessories,399,0-6M,Elodie Details
347258,unisex,accessories,199,52-54,Isbjörn Of Sweden
273541,unisex,accessories,249,46-48,Kuling
273544,unisex,accessories,149,46-48,Kuling
273539,unisex,accessories,149,46-48,Kuling
273538,unisex,accessories,249,46-48,Kuling
273537,unisex,accessories,249,46-48,Kuling
273536,unisex,accessories,149,46-48,Kuling
273535,unisex,accessories,149,46-48,Kuling
273540,unisex,accessories,249,46-48,Kuling
273533,unisex,accessories,149,46-48,Kuling
273532,unisex,accessories,149,46-48,Kuling
273531,unisex,accessories,149,46-48,Kuling
273530,unisex,accessories,149,46-48,Kuling
361083,unisex,accessories,295,48,Bergans
361082,unisex,accessories,295,48,Bergans
373188,unisex,accessories,99,40-42,The BRAND
353144,unisex,accessories,115,Na,Frugi
353143,unisex,accessories,115,Na,Frugi
356690,unisex,accessories,99,12,Lindberg
356689,unisex,accessories,99,12,Lindberg
356688,unisex,accessories,99,12,Lindberg
356687,unisex,accessories,99,13,Lindberg
356686,unisex,accessories,99,13,Lindberg
356685,unisex,accessories,99,13,Lindberg
373187,unisex,accessories,99,44-46,The BRAND
373186,unisex,accessories,99,44-46,The BRAND
373185,unisex,accessories,99,44-46,The BRAND
351880,unisex,accessories,199,50,Didriksons
351879,unisex,accessories,199,50,Didriksons
351878,unisex,accessories,199,50,Didriksons
273514,unisex,accessories,199,52,Kuling
303753,unisex,accessories,399,S,Disney Frozen
273518,unisex,accessories,199,50,Kuling
361457,unisex,accessories,245,50,Bergans
361456,unisex,accessories,245,50,Bergans
325871,unisex,accessories,199,0-3M,Emma och Malena
325870,unisex,accessories,199,0-3M,Emma och Malena
273543,unisex,accessories,149,46-48,Kuling
273542,unisex,accessories,149,46-48,Kuling
273547,unisex,accessories,149,4-6Y,Kuling
273546,unisex,accessories,149,4-6Y,Kuling
273545,unisex,accessories,149,4-6Y,Kuling
325886,unisex,accessories,249,0-3M,Emma och Malena
266305,unisex,accessories,149,4-5Y,Kuling
373275,unisex,accessories,99,48-50,The BRAND
A-118776,unisex,accessories,299,L,Snapper Rock
269076,unisex,accessories,169,86-92,Mikk-Line
266242,unisex,accessories,149,70,Joha
266241,unisex,accessories,249,41,Joha
266239,unisex,accessories,249,41,Joha
266238,unisex,accessories,149,37,Joha
266237,unisex,accessories,149,45,Joha
239950,unisex,accessories,129,S,Nova Star
227304,unisex,accessories,250,46-47,Name It
218417,unisex,accessories,269,46,Reima
218418,unisex,accessories,269,46,Reima
218420,unisex,accessories,269,46,Reima
191272,unisex,accessories,129,Na,Nova Star
216870,unisex,accessories,179,48,Joha
191271,unisex,accessories,129,Na,Nova Star
N-1958-2,unisex,accessories,129,70-80,Joha
122721,unisex,accessories,149,41,Joha
113962,unisex,accessories,149,45,Joha
122735,unisex,accessories,249,41,Joha
122734,unisex,accessories,249,41,Joha
165452,unisex,accessories,109,45,Joha
184966,unisex,accessories,199,0-2Y,Didriksons
184967,unisex,accessories,199,0-2Y,Didriksons
A-117387,unisex,accessories,699,4-6Y,UGG
A-117387,unisex,accessories,699,4-6Y,UGG
215742,unisex,accessories,229,4SR,Lindberg
215740,unisex,accessories,229,4SR,Lindberg
162526,unisex,accessories,249,44,Lindberg
215815,unisex,accessories,249,1,Lindberg
215814,unisex,accessories,249,1,Lindberg
225271,unisex,accessories,299,48-50,Isbjörn Of Sweden
113973,unisex,accessories,119,37,Joha
113974,unisex,accessories,119,45,Joha
113975,unisex,accessories,119,34,Joha
220601,unisex,accessories,299,52-54,Isbjörn Of Sweden
179901,unisex,accessories,549,46,Lindberg
179900,unisex,accessories,549,46,Lindberg
215806,unisex,accessories,249,0,Lindberg
215751,unisex,accessories,199,2,Lindberg
135356,unisex,accessories,249,0,Lindberg
215738,unisex,accessories,229,6,Lindberg
218042,unisex,accessories,329,34-36,Reima
218043,unisex,accessories,329,34-36,Reima
218041,unisex,accessories,329,34-36,Reima
122730,unisex,accessories,149,70-80,Joha
122746,unisex,accessories,149,90,Joha
122745,unisex,accessories,149,60,Joha
176064,unisex,accessories,179,0-3M,Emma och Malena
191270,unisex,accessories,129,Na,Nova Star
179923,unisex,accessories,249,4,Lindberg
179922,unisex,accessories,249,4,Lindberg
179924,unisex,accessories,249,4,Lindberg
191274,unisex,accessories,129,Na,Nova Star
191273,unisex,accessories,129,Na,Nova Star
122719,unisex,accessories,119,4-6Y,Joha
113972,unisex,accessories,119,4-6Y,Joha
204796,unisex,accessories,149,1,Reima
202052,unisex,accessories,249,1,Reima
218030,unisex,accessories,329,1,Reima
218028,unisex,accessories,329,1,Reima
215749,unisex,accessories,249,2,Lindberg
218053,unisex,accessories,329,46,Reima
218055,unisex,accessories,329,46,Reima
218057,unisex,accessories,329,46,Reima
218059,unisex,accessories,329,46,Reima
179911,unisex,accessories,249,2,Lindberg
162962,unisex,accessories,199,Na,Geggamoja
162959,unisex,accessories,199,Na,Geggamoja
162961,unisex,accessories,199,Na,Geggamoja
162957,unisex,accessories,199,Na,Geggamoja
162956,unisex,accessories,199,Na,Geggamoja
137025,unisex,accessories,199,Na,Geggamoja
188589,unisex,accessories,199,Na,Geggamoja
224388,unisex,accessories,199,Na,Geggamoja
218428,unisex,accessories,299,46,Reima
213436,unisex,accessories,399,0-6M,Elodie Details
L-0039263-1034,unisex,accessories,149,56-60,Lindberg
219517,unisex,accessories,199,52,Didriksons
218415,unisex,accessories,329,46,Reima
L-0039162-1030,unisex,accessories,299,48-50,Isbjörn Of Sweden
220599,unisex,accessories,299,44-46,Isbjörn Of Sweden
220600,unisex,accessories,299,44-46,Isbjörn Of Sweden
220605,unisex,accessories,399,44-46,Isbjörn Of Sweden
L-0038968-1003,unisex,accessories,199,40-42,Lindberg
L-0038968-1028,unisex,accessories,199,40-42,Lindberg
179898,unisex,accessories,279,48,Lindberg
179899,unisex,accessories,279,48,Lindberg
179880,unisex,accessories,129,Na,Lindberg
L-0038969-1021,unisex,accessories,299,56-60,Lindberg
L-0038966-1028,unisex,accessories,249,52-54,Lindberg
218419,unisex,accessories,269,46,Reima
L-0038870-1017,unisex,accessories,329,46,Reima
L-0038874-1008,unisex,accessories,329,46,Reima
L-0038874-1003,unisex,accessories,329,46,Reima
218421,unisex,accessories,269,46,Reima
218422,unisex,accessories,269,46,Reima
218423,unisex,accessories,269,46,Reima
218719,unisex,accessories,229,50,Reima
218720,unisex,accessories,229,50,Reima
218718,unisex,accessories,229,50,Reima
L-0038883-1002,unisex,accessories,349,48,Reima
218034,unisex,accessories,249,0,Reima
218425,unisex,accessories,299,46,Reima
218430,unisex,accessories,179,46-48,Reima
218431,unisex,accessories,179,46-48,Reima
218414,unisex,accessories,329,46,Reima
L-0036610-1017,unisex,accessories,199,68,Geggamoja
L-0037778-1016,unisex,accessories,149,S,Name It
188583,unisex,accessories,199,Na,Geggamoja
197039,unisex,accessories,349,48-50,Emma och Malena
197800,unisex,accessories,199,40,Geggamoja
197801,unisex,accessories,199,40,Geggamoja
L-0037617-1020,unisex,accessories,149,46-47,Name It
200450,unisex,accessories,149,50,Lindberg
L-0037613-1016,unisex,accessories,149,46-47,Name It
195489,unisex,accessories,149,54,Didriksons
179913,unisex,accessories,279,3,Lindberg
L-0035583-1017,unisex,accessories,249,6-8Y,Lindberg
179902,unisex,accessories,499,40,Lindberg
L-0035583-1019,unisex,accessories,249,6-8Y,Lindberg
179891,unisex,accessories,249,2,Lindberg
179892,unisex,accessories,249,2,Lindberg
186248,unisex,accessories,199,0-6M,Elodie Details
L-0035220-1002,unisex,accessories,129,40-44,Name It
185447,unisex,accessories,329,5,Reima
162519,unisex,accessories,229,1,Lindberg
215736,unisex,accessories,229,1,Lindberg
198325,unisex,accessories,199,0-3M,Emma och Malena
188584,unisex,accessories,199,Na,Geggamoja
188585,unisex,accessories,199,XS,Geggamoja
135462,unisex,accessories,129,Na,Lindberg
105689,unisex,accessories,299,Na,Skip Hop
113963,unisex,accessories,149,41,Joha
215741,unisex,accessories,229,4SR,Lindberg
197042,unisex,accessories,199,0-3M,Emma och Malena
215807,unisex,accessories,249,2,Lindberg
215752,unisex,accessories,199,2,Lindberg
179908,unisex,accessories,349,0,Lindberg
217020,unisex,accessories,129,Na,Lindberg
215797,unisex,accessories,249,1,Lindberg
213420,unisex,accessories,399,0-6M,Elodie Details
213434,unisex,accessories,399,6-12M,Elodie Details
213435,unisex,accessories,399,0-6M,Elodie Details
204801,unisex,accessories,169,52,Reima
204799,unisex,accessories,169,50,Reima
198770,unisex,accessories,149,0-6M,Elodie Details
200453,unisex,accessories,149,52,Lindberg
186246,unisex,accessories,199,0-12M,Elodie Details
179921,unisex,accessories,249,4,Lindberg
